"tensor(13.7885, device='cuda:1')"
"tensor(39.1714, device='cuda:1')"
"tensor(39.7476, device='cuda:1')"
"tensor(98.4490, device='cuda:1')"
"tensor(152.7329, device='cuda:1')"
"tensor(19.1056, device='cuda:1')"
"tensor(38.1936, device='cuda:1')"
"tensor(58.8318, device='cuda:1')"
"tensor(18.6111, device='cuda:1')"
"tensor(43.2818, device='cuda:1')"
"tensor(98.5296, device='cuda:1')"
"tensor(52.8446, device='cuda:1')"
"tensor(39.9082, device='cuda:1')"
"tensor(66.5394, device='cuda:1')"
"tensor(39.2704, device='cuda:1')"
"tensor(72.0237, device='cuda:1')"
"tensor(26.1323, device='cuda:1')"
"tensor(61.7396, device='cuda:1')"
"tensor(32.1130, device='cuda:1')"
"tensor(93.3454, device='cuda:1')"
"tensor(35.8853, device='cuda:1')"
"tensor(68.5453, device='cuda:1')"
"tensor(52.7911, device='cuda:1')"
"tensor(81.3157, device='cuda:1')"
"tensor(40.6168, device='cuda:1')"
"tensor(69.5256, device='cuda:1')"
"tensor(41.2725, device='cuda:1')"
"tensor(56.0621, device='cuda:1')"
"tensor(60.7080, device='cuda:1')"
"tensor(76.1863, device='cuda:1')"
"tensor(64.6287, device='cuda:1')"
"tensor(34.8443, device='cuda:1')"
"tensor(33.6211, device='cuda:1')"
"tensor(64.9160, device='cuda:1')"
"tensor(140.6006, device='cuda:1')"
"tensor(70.3422, device='cuda:1')"
"tensor(51.6954, device='cuda:1')"
"tensor(58.5057, device='cuda:1')"
"tensor(27.8367, device='cuda:1')"
"tensor(38.2440, device='cuda:1')"
"tensor(41.6105, device='cuda:1')"
"tensor(142.1190, device='cuda:1')"
"tensor(52.1807, device='cuda:1')"
"tensor(22.8819, device='cuda:1')"
"tensor(83.3354, device='cuda:1')"
"tensor(101.5394, device='cuda:1')"
"tensor(20.7111, device='cuda:1')"
"tensor(103.6296, device='cuda:1')"
"tensor(24.3747, device='cuda:1')"
"tensor(62.8467, device='cuda:1')"
"tensor(51.5976, device='cuda:1')"
"tensor(57.9575, device='cuda:1')"
"tensor(29.0338, device='cuda:1')"
"tensor(30.6321, device='cuda:1')"
"tensor(25.0116, device='cuda:1')"
"tensor(50.9454, device='cuda:1')"
"tensor(47.4672, device='cuda:1')"
"tensor(35.4972, device='cuda:1')"
"tensor(49.4240, device='cuda:1')"
"tensor(42.7476, device='cuda:1')"
"tensor(53.9394, device='cuda:1')"
"tensor(89.5880, device='cuda:1')"
"tensor(22.8973, device='cuda:1')"
"tensor(32.5401, device='cuda:1')"
"tensor(102.6031, device='cuda:1')"
"tensor(40.9632, device='cuda:1')"
"tensor(77.4386, device='cuda:1')"
"tensor(44.5061, device='cuda:1')"
"tensor(69.7527, device='cuda:1')"
"tensor(16.1058, device='cuda:1')"
"tensor(40.7493, device='cuda:1')"
"tensor(47.6292, device='cuda:1')"
"tensor(27.6216, device='cuda:1')"
"tensor(108.7518, device='cuda:1')"
"tensor(34.5325, device='cuda:1')"
"tensor(30.7128, device='cuda:1')"
"tensor(34.4408, device='cuda:1')"
"tensor(36.1945, device='cuda:1')"
"tensor(55.4185, device='cuda:1')"
"tensor(40.5528, device='cuda:1')"
"tensor(63.6327, device='cuda:1')"
"tensor(101.1260, device='cuda:1')"
"tensor(51.1301, device='cuda:1')"
