"tensor(15.7867, device='cuda:1')"
"tensor(25.9750, device='cuda:1')"
"tensor(50.4398, device='cuda:1')"
"tensor(31.4576, device='cuda:1')"
"tensor(132.2961, device='cuda:1')"
"tensor(52.7433, device='cuda:1')"
"tensor(57.7261, device='cuda:1')"
"tensor(99.6603, device='cuda:1')"
"tensor(29.9529, device='cuda:1')"
"tensor(38.7075, device='cuda:1')"
"tensor(102.5572, device='cuda:1')"
"tensor(77.6042, device='cuda:1')"
"tensor(59.1679, device='cuda:1')"
"tensor(43.5612, device='cuda:1')"
"tensor(31.1011, device='cuda:1')"
"tensor(82.8479, device='cuda:1')"
"tensor(41.8421, device='cuda:1')"
"tensor(56.1345, device='cuda:1')"
"tensor(28.0775, device='cuda:1')"
"tensor(47.1051, device='cuda:1')"
"tensor(33.4180, device='cuda:1')"
"tensor(35.8892, device='cuda:1')"
"tensor(60.6198, device='cuda:1')"
"tensor(65.3381, device='cuda:1')"
"tensor(66.7989, device='cuda:1')"
"tensor(41.4482, device='cuda:1')"
"tensor(34.4636, device='cuda:1')"
"tensor(52.6215, device='cuda:1')"
"tensor(173.2863, device='cuda:1')"
"tensor(41.3668, device='cuda:1')"
"tensor(42.2712, device='cuda:1')"
"tensor(67.5681, device='cuda:1')"
"tensor(42.6577, device='cuda:1')"
"tensor(63.0619, device='cuda:1')"
"tensor(71.7685, device='cuda:1')"
"tensor(120.6214, device='cuda:1')"
"tensor(30.3796, device='cuda:1')"
"tensor(79.7833, device='cuda:1')"
"tensor(35.8064, device='cuda:1')"
"tensor(45.2185, device='cuda:1')"
"tensor(54.5101, device='cuda:1')"
"tensor(36.4431, device='cuda:1')"
"tensor(43.7858, device='cuda:1')"
"tensor(33.2303, device='cuda:1')"
"tensor(175.0530, device='cuda:1')"
"tensor(152.1109, device='cuda:1')"
"tensor(47.9096, device='cuda:1')"
"tensor(42.4965, device='cuda:1')"
"tensor(65.4945, device='cuda:1')"
"tensor(86.4301, device='cuda:1')"
"tensor(36.4494, device='cuda:1')"
"tensor(58.4328, device='cuda:1')"
"tensor(48.9361, device='cuda:1')"
"tensor(69.7526, device='cuda:1')"
"tensor(53.6601, device='cuda:1')"
"tensor(34.3566, device='cuda:1')"
"tensor(23.3803, device='cuda:1')"
"tensor(37.6413, device='cuda:1')"
"tensor(27.2159, device='cuda:1')"
"tensor(22.9114, device='cuda:1')"
"tensor(42.9702, device='cuda:1')"
"tensor(65.0300, device='cuda:1')"
"tensor(32.6175, device='cuda:1')"
"tensor(109.3431, device='cuda:1')"
"tensor(41.3602, device='cuda:1')"
"tensor(83.0646, device='cuda:1')"
"tensor(27.3286, device='cuda:1')"
"tensor(21.9609, device='cuda:1')"
"tensor(44.0103, device='cuda:1')"
"tensor(40.3085, device='cuda:1')"
"tensor(47.8617, device='cuda:1')"
"tensor(20.2850, device='cuda:1')"
"tensor(34.7813, device='cuda:1')"
"tensor(22.6102, device='cuda:1')"
"tensor(42.3182, device='cuda:1')"
"tensor(17.8780, device='cuda:1')"
"tensor(58.1485, device='cuda:1')"
"tensor(66.8643, device='cuda:1')"
"tensor(48.6219, device='cuda:1')"
"tensor(86.9825, device='cuda:1')"
"tensor(83.6827, device='cuda:1')"
"tensor(46.7458, device='cuda:1')"
"tensor(38.7199, device='cuda:1')"
