"tensor(28.2717, device='cuda:1')"
"tensor(74.0335, device='cuda:1')"
"tensor(19.7252, device='cuda:1')"
"tensor(20.0604, device='cuda:1')"
"tensor(42.4850, device='cuda:1')"
"tensor(35.8033, device='cuda:1')"
"tensor(27.9030, device='cuda:1')"
"tensor(45.4434, device='cuda:1')"
"tensor(85.8300, device='cuda:1')"
"tensor(45.1707, device='cuda:1')"
"tensor(22.9503, device='cuda:1')"
"tensor(30.0313, device='cuda:1')"
"tensor(64.8894, device='cuda:1')"
"tensor(41.2577, device='cuda:1')"
"tensor(73.3571, device='cuda:1')"
"tensor(36.3450, device='cuda:1')"
"tensor(24.3720, device='cuda:1')"
"tensor(17.9216, device='cuda:1')"
"tensor(63.4021, device='cuda:1')"
"tensor(19.7070, device='cuda:1')"
"tensor(48.7361, device='cuda:1')"
"tensor(39.3509, device='cuda:1')"
"tensor(49.1394, device='cuda:1')"
"tensor(31.3455, device='cuda:1')"
"tensor(57.4738, device='cuda:1')"
"tensor(48.9862, device='cuda:1')"
"tensor(40.7882, device='cuda:1')"
"tensor(41.5709, device='cuda:1')"
"tensor(42.7618, device='cuda:1')"
"tensor(28.8273, device='cuda:1')"
"tensor(28.7695, device='cuda:1')"
"tensor(20.0130, device='cuda:1')"
"tensor(59.7997, device='cuda:1')"
"tensor(85.4552, device='cuda:1')"
"tensor(38.8450, device='cuda:1')"
"tensor(37.5451, device='cuda:1')"
"tensor(66.9512, device='cuda:1')"
"tensor(34.2908, device='cuda:1')"
"tensor(33.9609, device='cuda:1')"
"tensor(25.7376, device='cuda:1')"
"tensor(39.9587, device='cuda:1')"
"tensor(49.7179, device='cuda:1')"
"tensor(77.5230, device='cuda:1')"
"tensor(26.3668, device='cuda:1')"
"tensor(55.4728, device='cuda:1')"
"tensor(57.8880, device='cuda:1')"
"tensor(48.9727, device='cuda:1')"
"tensor(63.6529, device='cuda:1')"
"tensor(27.5363, device='cuda:1')"
"tensor(76.6641, device='cuda:1')"
"tensor(46.4465, device='cuda:1')"
"tensor(60.7384, device='cuda:1')"
"tensor(49.4375, device='cuda:1')"
"tensor(34.8347, device='cuda:1')"
"tensor(30.9248, device='cuda:1')"
"tensor(51.5219, device='cuda:1')"
"tensor(48.2077, device='cuda:1')"
"tensor(26.0853, device='cuda:1')"
"tensor(47.1011, device='cuda:1')"
"tensor(37.3203, device='cuda:1')"
"tensor(109.7545, device='cuda:1')"
"tensor(35.3409, device='cuda:1')"
"tensor(42.4336, device='cuda:1')"
"tensor(37.8048, device='cuda:1')"
"tensor(24.6117, device='cuda:1')"
"tensor(25.1501, device='cuda:1')"
"tensor(55.7542, device='cuda:1')"
"tensor(61.3850, device='cuda:1')"
"tensor(129.7813, device='cuda:1')"
"tensor(95.1008, device='cuda:1')"
"tensor(27.3491, device='cuda:1')"
"tensor(79.6227, device='cuda:1')"
"tensor(44.5502, device='cuda:1')"
"tensor(33.0228, device='cuda:1')"
"tensor(33.3245, device='cuda:1')"
"tensor(25.8771, device='cuda:1')"
"tensor(57.7616, device='cuda:1')"
"tensor(69.2398, device='cuda:1')"
"tensor(50.2374, device='cuda:1')"
"tensor(58.8048, device='cuda:1')"
"tensor(82.7020, device='cuda:1')"
"tensor(33.4949, device='cuda:1')"
"tensor(29.0173, device='cuda:1')"
