"tensor(35.8165, device='cuda:1')"
"tensor(69.7038, device='cuda:1')"
"tensor(68.5071, device='cuda:1')"
"tensor(72.1462, device='cuda:1')"
"tensor(62.7665, device='cuda:1')"
"tensor(71.0052, device='cuda:1')"
"tensor(47.6380, device='cuda:1')"
"tensor(66.2812, device='cuda:1')"
"tensor(34.7086, device='cuda:1')"
"tensor(39.3275, device='cuda:1')"
"tensor(49.3406, device='cuda:1')"
"tensor(36.7039, device='cuda:1')"
"tensor(74.1692, device='cuda:1')"
"tensor(17.2891, device='cuda:1')"
"tensor(62.9816, device='cuda:1')"
"tensor(53.5910, device='cuda:1')"
"tensor(29.2274, device='cuda:1')"
"tensor(96.4741, device='cuda:1')"
"tensor(21.9851, device='cuda:1')"
"tensor(76.0119, device='cuda:1')"
"tensor(23.7332, device='cuda:1')"
"tensor(50.8833, device='cuda:1')"
"tensor(35.2395, device='cuda:1')"
"tensor(34.9530, device='cuda:1')"
"tensor(263.2713, device='cuda:1')"
"tensor(46.0492, device='cuda:1')"
"tensor(55.2873, device='cuda:1')"
"tensor(55.2950, device='cuda:1')"
"tensor(27.5432, device='cuda:1')"
"tensor(56.9871, device='cuda:1')"
"tensor(29.8963, device='cuda:1')"
"tensor(51.3718, device='cuda:1')"
"tensor(34.5802, device='cuda:1')"
"tensor(65.3019, device='cuda:1')"
"tensor(46.0045, device='cuda:1')"
"tensor(56.2864, device='cuda:1')"
"tensor(21.5692, device='cuda:1')"
"tensor(31.5294, device='cuda:1')"
"tensor(59.2014, device='cuda:1')"
"tensor(34.6491, device='cuda:1')"
"tensor(201.5057, device='cuda:1')"
"tensor(53.5055, device='cuda:1')"
"tensor(62.6783, device='cuda:1')"
"tensor(58.7764, device='cuda:1')"
"tensor(62.1299, device='cuda:1')"
"tensor(33.7539, device='cuda:1')"
"tensor(25.2747, device='cuda:1')"
"tensor(50.1911, device='cuda:1')"
"tensor(39.4527, device='cuda:1')"
"tensor(34.7483, device='cuda:1')"
"tensor(63.6348, device='cuda:1')"
"tensor(40.8298, device='cuda:1')"
"tensor(21.7409, device='cuda:1')"
"tensor(26.3243, device='cuda:1')"
"tensor(57.2785, device='cuda:1')"
"tensor(28.7951, device='cuda:1')"
"tensor(69.8786, device='cuda:1')"
"tensor(20.7311, device='cuda:1')"
"tensor(47.3893, device='cuda:1')"
"tensor(53.9652, device='cuda:1')"
"tensor(78.3963, device='cuda:1')"
"tensor(42.6365, device='cuda:1')"
"tensor(67.5870, device='cuda:1')"
"tensor(86.4391, device='cuda:1')"
"tensor(44.8988, device='cuda:1')"
"tensor(55.7616, device='cuda:1')"
"tensor(22.0201, device='cuda:1')"
"tensor(105.6372, device='cuda:1')"
"tensor(189.3590, device='cuda:1')"
"tensor(21.2336, device='cuda:1')"
"tensor(51.0179, device='cuda:1')"
"tensor(40.9409, device='cuda:1')"
"tensor(29.4097, device='cuda:1')"
"tensor(53.1743, device='cuda:1')"
"tensor(46.9166, device='cuda:1')"
"tensor(53.0117, device='cuda:1')"
"tensor(26.6611, device='cuda:1')"
"tensor(24.9201, device='cuda:1')"
"tensor(32.7090, device='cuda:1')"
"tensor(18.6160, device='cuda:1')"
"tensor(44.8578, device='cuda:1')"
"tensor(49.7609, device='cuda:1')"
"tensor(38.5638, device='cuda:1')"
