"tensor(31.7752, device='cuda:1')"
"tensor(110.2050, device='cuda:1')"
"tensor(128.9673, device='cuda:1')"
"tensor(87.1137, device='cuda:1')"
"tensor(44.9707, device='cuda:1')"
"tensor(26.4266, device='cuda:1')"
"tensor(41.1566, device='cuda:1')"
"tensor(45.1348, device='cuda:1')"
"tensor(72.5813, device='cuda:1')"
"tensor(61.8496, device='cuda:1')"
"tensor(207.9944, device='cuda:1')"
"tensor(61.6495, device='cuda:1')"
"tensor(50.9710, device='cuda:1')"
"tensor(36.1585, device='cuda:1')"
"tensor(52.1967, device='cuda:1')"
"tensor(28.0139, device='cuda:1')"
"tensor(63.9965, device='cuda:1')"
"tensor(39.2524, device='cuda:1')"
"tensor(32.0700, device='cuda:1')"
"tensor(79.6698, device='cuda:1')"
"tensor(52.2415, device='cuda:1')"
"tensor(69.2488, device='cuda:1')"
"tensor(45.0607, device='cuda:1')"
"tensor(49.1176, device='cuda:1')"
"tensor(49.9905, device='cuda:1')"
"tensor(70.2988, device='cuda:1')"
"tensor(78.5709, device='cuda:1')"
"tensor(83.9949, device='cuda:1')"
"tensor(39.4338, device='cuda:1')"
"tensor(74.5884, device='cuda:1')"
"tensor(62.5305, device='cuda:1')"
"tensor(40.3435, device='cuda:1')"
"tensor(28.1665, device='cuda:1')"
"tensor(50.1617, device='cuda:1')"
"tensor(243.9181, device='cuda:1')"
"tensor(24.2240, device='cuda:1')"
"tensor(45.1802, device='cuda:1')"
"tensor(25.4533, device='cuda:1')"
"tensor(47.7802, device='cuda:1')"
"tensor(28.7107, device='cuda:1')"
"tensor(34.4819, device='cuda:1')"
"tensor(82.1010, device='cuda:1')"
"tensor(32.8996, device='cuda:1')"
"tensor(72.3463, device='cuda:1')"
"tensor(91.8434, device='cuda:1')"
"tensor(38.5450, device='cuda:1')"
"tensor(107.1116, device='cuda:1')"
"tensor(34.4028, device='cuda:1')"
"tensor(71.3121, device='cuda:1')"
"tensor(27.1015, device='cuda:1')"
"tensor(82.4699, device='cuda:1')"
"tensor(49.4465, device='cuda:1')"
"tensor(43.4032, device='cuda:1')"
"tensor(63.7087, device='cuda:1')"
"tensor(73.5389, device='cuda:1')"
"tensor(86.2468, device='cuda:1')"
"tensor(62.1878, device='cuda:1')"
"tensor(86.8137, device='cuda:1')"
"tensor(20.0689, device='cuda:1')"
"tensor(62.5646, device='cuda:1')"
"tensor(52.4495, device='cuda:1')"
"tensor(66.9666, device='cuda:1')"
"tensor(70.9851, device='cuda:1')"
"tensor(17.1891, device='cuda:1')"
"tensor(73.3485, device='cuda:1')"
"tensor(53.6053, device='cuda:1')"
"tensor(52.0675, device='cuda:1')"
"tensor(104.4528, device='cuda:1')"
"tensor(70.5550, device='cuda:1')"
"tensor(73.4006, device='cuda:1')"
"tensor(88.5254, device='cuda:1')"
"tensor(102.0420, device='cuda:1')"
"tensor(52.2480, device='cuda:1')"
"tensor(54.6756, device='cuda:1')"
"tensor(57.9637, device='cuda:1')"
"tensor(47.7359, device='cuda:1')"
"tensor(84.9095, device='cuda:1')"
"tensor(57.9386, device='cuda:1')"
"tensor(36.3645, device='cuda:1')"
"tensor(29.7723, device='cuda:1')"
"tensor(42.8517, device='cuda:1')"
"tensor(30.7119, device='cuda:1')"
"tensor(76.0096, device='cuda:1')"
